"X1..REPORTING.YEAR","X2..TITLE.OF.CERTIFYING.OFFICIAL","X3..NAME.OF.CERTIFYING.OFFICIAL","X4..TRIFD","X5..NAME","X6..STREET","X7..CITY","X8..COUNTY","X9..STATE","X10..ZIP.CODE","X11..BIA.CODE","X12..TRIBE.NAME","X13..PARENT.COMPANY.NAME","X14..PARENT.COMPANY.DB.NR","X15..STANDARDIZED.PARENT.COMPANY.NAME","X16..EPA.REGISTRY.ID","X17..SUBMITTED.FACILITY.NAME","X18..SUBMITTED.STREET","X19..SUBMITTED.CITY","X20..SUBMITTED.COUNTY","X21..SUBMITTED.STATE","X22..SUBMITTED.ZIP.CODE","X23..SUBMITTED.BIA.CODE","X24..SUBMITTED.TRIBE.NAME","X25..SUBMITTED.PARENT.COMPANY.NAME","X26..SUBMITTED.PARENT.COMPANY.DB.NR","X27..SUBMITTED.STANDARDIZED.PARENT.COMPANY.NAME","X28..SUBMITTED.PRIMARY.NAICS.CODE","X29..SUBMITTED.INDUSTRY.CODE","X30..SUBMITTED.INDUSTRY.NAME","X31..MAILING.NAME","X32..MAILING.STREET","X33..MAILING.CITY","X34..MAILING.STATE","X35..MAILING.PROVINCE","X36..MAILING.ZIP.CODE","X37..ENTIRE.FACILITY.IND","X38..PARTIAL.FACILITY.IND","X39..FEDERAL.FACILITY.IND","X40..ASSIGNED.AGENCY","X41..GOCO.FACILITY.IND","X42..ASSIGNED.FED.FACILITY.FLAG","X43..ASSIGNED.PARTIAL.FACILITY.FLAG","X44..PUBLIC.CONTACT.NAME","X45..PUBLIC.CONTACT.PHONE","X46..PUBLIC.CONTACT.PHONE.EXT","X47..PUBLIC.CONTACT.EMAIL","X48..PRIMARY.SIC.CODE","X49..SIC.CODE.2","X50..SIC.CODE.3","X51..SIC.CODE.4","X52..SIC.CODE.5","X53..SIC.CODE.6","X54..INDUSTRY.CODE","X55..INDUSTRY.NAME","X56..PRIMARY.NAICS.CODE","X57..NAICS.CODE.2","X58..NAICS.CODE.3","X59..NAICS.CODE.4","X60..NAICS.CODE.5","X61..NAICS.CODE.6","X62..LATITUDE","X63..LONGITUDE","X64..DB.NR.A","X65..DB.NR.B","X66..RCRA.NR.A","X67..RCRA.NR.B","X68..RCRA.NR.C","X69..RCRA.NR.D","X70..RCRA.NR.E","X71..RCRA.NR.F","X72..RCRA.NR.G","X73..RCRA.NR.H","X74..RCRA.NR.I","X75..RCRA.NR.J","X76..NPDES.NR.A","X77..NPDES.NR.B","X78..NPDES.NR.C","X79..NPDES.NR.D","X80..NPDES.NR.E","X81..NPDES.NR.F","X82..NPDES.NR.G","X83..NPDES.NR.H","X84..NPDES.NR.I","X85..NPDES.NR.J","X86..LAST.YEAR.THE.FACILITY.REPORTED","X87..FIRST.YEAR.THE.FACILITY.REPORTED","X88..NUMBER.OF.FORMS.SUBMITTED","X89..TOTAL.NUMBER.OF.FORMS.SUBMITTED","X20220921","KEEP"
2021,"SR. FACILITY MANAGER","JEROME RUFFIN","9505WQPSMC2945A","TELEDYNE E2V INC.","765 SYCAMORE DR","MILPITAS","SANTA CLARA","CA",95035,NA,"","","","",110039495971,"TELEDYNE E2V INC.","765 SYCAMORE DR","MILPITAS","SANTA CLARA","CA",95035,NA,"","","","",334413,334,"Computers and Electronic Products","TELEDYNE E2V INC.","765 SYCAMORE DR","MILPITAS","CA",NA,"95035","YES","NO","NO","","NO","NO","NO","KEVIN RUFFIN",4085857165,NA,"KEVIN.RUFFIN@TELEDYNE.COM",NA,NA,NA,NA,NA,NA,334,"Computers and Electronic Products",334413,NA,NA,NA,NA,NA,37.40795,-121.91836,148220833,NA,"CAL000438085","CAL000433341","CAL000428211","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2008,1,11,NA,"INCLUDE"
2021,"SR. MANAGER","JULI HOTCHKISS","93012RCKWL5212V","TELEDYNE IMAGING SENSORS","5212 VERDUGO WAY","CAMARILLO","VENTURA","CA",93012,NA,"","TELEDYNE TECHNOLOGIES INC","112358432","TELEDYNE TECHNOLOGIES INC",110015678943,"TELEDYNE IMAGING SENSORS","5212 VERDUGO WAY","CAMARILLO","VENTURA","CA",93012,NA,"","TELEDYNE TECHNOLOGIES INC","112358432","TELEDYNE TECHNOLOGIES INC",334413,334,"Computers and Electronic Products","TELEDYNE IMAGING SENSORS","5212 VERDUGO WAY","CAMARILLO","CA",NA,"93012","YES","NO","NO","","NO","NO","NO","JULI HOTCHKISS",8053734615,NA,"JULI.HOTCHKISS@TELEDYNE.COM",3674,NA,NA,NA,NA,NA,334,"Computers and Electronic Products",334413,NA,NA,NA,NA,NA,34.21348,-118.99803,967953613,NA,"CAR000092718","","","","",NA,NA,NA,NA,NA,"CAZ462585","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2002,1,20,NA,"INCLUDE"
2021,"VICE PRESIDENT AND GENERAL MANAGER","GEORGE ANDERSEN","9213WTLDYN9855C","TELEDYNE INSTRUMENTS INC DBA TELEDYNE IMPULSE","9855 CARROLL CANYON RD","SAN DIEGO","SAN DIEGO","CA",92131,NA,"","TELEDYNE TECHNOLOGIES INC","9578813","TELEDYNE TECHNOLOGIES INC",110042419308,"TELEDYNE INSTRUMENTS INC DBA TELEDYNE IMPULSE","9855 CARROLL CANYON RD","SAN DIEGO","SAN DIEGO","CA",92131,NA,"","TELEDYNE TECHNOLOGIES INC","9578813","TELEDYNE TECHNOLOGIES INC",335931,335,"Electrical Equipment","TELEDYNE INSTRUMENTS INC DBA TELEDYNE IMPULSE","9855 CARROLL CANYON RD","SAN DIEGO","CA",NA,"92131","YES","NO","NO","","NO","NO","NO","DARYL GOODWIN",8588423142,NA,"DARYL.GOODWIN@TELEDYNE.COM",NA,NA,NA,NA,NA,NA,335,"Electrical Equipment",335931,NA,NA,NA,NA,NA,32.90299,-117.11389,809221687,NA,"CAR000258335","CAL000340831","CAL000328414","","",NA,NA,NA,NA,NA,"CAZ464022","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2012,1,10,NA,"INCLUDE"
2021,"VP OF OPERATIONS","VASU NARASIMHAN","91748TLDYN16830","TELEDYNE INSTRUMENTS-ANALYTICAL INSTRUMENTS","16830 CHESTNUT ST","CITY OF INDUSTRY","LOS ANGELES","CA",91748,NA,"","TELEDYNE TECHNOLOGIES INC","112358432","TELEDYNE TECHNOLOGIES INC",110009531756,"","","","","",NA,NA,"","","","",NA,999,"Other","TELEDYNE INSTRUMENTS-ANALYTICAL INSTRUMENTS","16830 CHESTNUT ST","CITY OF INDUSTRY","CA",NA,"91748","YES","NO","NO","","NO","NO","NO","CHARLIE BARRIOS",3108644836,NA,"CHARLIE.BARRIOS@TELEDYNE.COM",3823,NA,NA,NA,NA,NA,334,"Computers and Electronic Products",334513,NA,NA,NA,NA,NA,34.00765,-117.93885,112358432,NA,"CAR000079996","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2001,1,21,NA,"INCLUDE"
2021,"EHS/FACILITIES MANAGER","ALVARO HERRERA","90250TLDYN12525","TELEDYNE RELAYS A DIV OF TELEDYNE DEFENSE ELECTRONICS","12525 DAPHNE AVE","HAWTHORNE","LOS ANGELES","CA",90250,NA,"","TELEDYNE TECHNOLOGIES INC","112358432","TELEDYNE TECHNOLOGIES INC",110000610125,"TELEDYNE RELAYS A DIV OF TELEDYNE DEFENSE ELECTRONICS","12525 DAPHNE AVE","HAWTHORNE","LOS ANGELES","CA",90250,NA,"","TELEDYNE TECHNOLOGIES INC","112358432","TELEDYNE TECHNOLOGIES INC",335314,335,"Electrical Equipment","TELEDYNE RELAYS A DIV OF TELEDYNE DEFENSE ELECTRONICS","12525 DAPHNE AVE","HAWTHORNE","CA",NA,"90250","YES","NO","NO","","NO","NO","NO","LAURA NGUYEN",3236525430,NA,"LAURA.NGUYEN@TELEDYNE.COM",3471,3679,NA,NA,NA,NA,335,"Electrical Equipment",335314,NA,NA,NA,NA,NA,33.919218,-118.322112,46460671,NA,"CAD990833006","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,1987,1,40,NA,"INCLUDE"
2021,"DIRECTOR EHS","ROBERT MCCAFFERTY","9533WTSLNC1826H","TESLA INC","18260 HARLAN RD","LATHROP","SAN JOAQUIN","CA",95330,NA,"","TESLA INC","148284255","TESLA INC",110070093653,"","","","","",NA,NA,"","","","",NA,999,"Other","TESLA INC","18260 HARLAN RD","LATHROP","CA",NA,"95330","YES","NO","NO","","NO","NO","NO","JIMMY DILEO",5302202868,NA,"JDILEO@TESLA.COM",NA,NA,NA,NA,NA,NA,332,"Fabricated Metals",332710,NA,NA,NA,NA,NA,37.79983,-121.29663,51405200,NA,"CAL000395514","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2019,1,5,NA,"INCLUDE"
2021,"DIRECTOR EHS","ROBERT MCCAFFERTY","94538NWNTD45500","TESLA INC","45500 FREMONT BLVD","FREMONT","ALAMEDA","CA",94538,NA,"","","","",110000482898,"TESLA INC","45500 FREMONT BLVD","FREMONT","ALAMEDA","CA",94538,NA,"","","","",336111,336,"Transportation Equipment","TESLA INC","45500 FREMONT BLVD","FREMONT","CA",NA,"94538","YES","NO","NO","","NO","NO","NO","JIMMY DILEO",5302202868,NA,"JDILEO@TESLA.COM",3711,NA,NA,NA,NA,NA,336,"Transportation Equipment",336111,NA,NA,NA,NA,NA,37.49629,-121.94826,148284255,NA,"CAD000051433","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,1987,18,598,NA,"INCLUDE"
2021,"DIRECTOR EHS","ROBERT MCCAFFERTY","9453WSLYND477KA","TESLA INC.","47700 KATO ROAD","FREMONT","ALAMEDA","CA",94538,NA,"","TESLA INC","148284255","TESLA INC",110035441108,"TESLA INC.","47700 KATO ROAD","FREMONT","ALAMEDA","CA",94538,NA,"","TESLA INC","148284255","TESLA INC",335912,335,"Electrical Equipment","TESLA INC.","47700 KATO ROAD","FREMONT","CA",NA,"94538","YES","NO","NO","","NO","NO","NO","JIMMY DILEO",5302202868,NA,"JDILEO@TESLA.COM",NA,NA,NA,NA,NA,NA,335,"Electrical Equipment",335912,336360,NA,NA,NA,NA,37.469273,-121.928566,148284255,NA,"CAR000001636","CAL000315839","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2008,5,14,NA,"INCLUDE"
2021,"REFINERY GENERAL MANAGER","ROBERT HANKS","94553TSCCRAVONR","TESORO REFINING & MARKETING CO LLC","150 SOLANO WAY","MARTINEZ","CONTRA COSTA","CA",94553,NA,"","MARATHON PETROLEUM CORP","968393996","MARATHON PETROLEUM CORP",110021341332,"TESORO REFINING & MARKETING CO LLC","150 SOLANO WAY","MARTINEZ","CONTRA COSTA","CA",94553,NA,"","MARATHON PETROLEUM CORP","968393996","MARATHON PETROLEUM CORP",324110,324,"Petroleum","TESORO REFINING & MARKETING CO LLC","150 SOLANO WAY","MARTINEZ","CA",NA,"94553","YES","NO","NO","","NO","NO","NO","JAMAL KHEIRY",4194213312,NA,"JTKHEIRY@MARATHONPETROLEUM.COM",2911,NA,NA,NA,NA,NA,324,"Petroleum",324110,NA,NA,NA,NA,NA,38.0251,-122.0639,29759037,NA,"CAR000150938","CAR000091488","CAR000091470","CAD000072751","",NA,NA,NA,NA,NA,"CA0004961","",NA,NA,NA,NA,NA,NA,NA,NA,2021,1987,16,914,NA,"INCLUDE"
2021,"MANAGER, AREA OPERATIONS","JAROD BOCK","90748RCCQC1175C","TESORO WILMINGTON CALCINER","2450 PIER B ST","LONG BEACH","LOS ANGELES","CA",90813,NA,"","MARATHON PETROLEUM CORP","968393996","MARATHON PETROLEUM CORP",110001138956,"","","","","",NA,NA,"","","","",NA,999,"Other","TESORO WILMINGTON CALCINER","2450 PIER B ST","LONG BEACH","CA",NA,"90813","YES","NO","NO","","NO","NO","NO","JAMAL KHEIRY",4194213312,NA,"JTKHEIRY@MARATHONPETROLEUM.COM",2999,NA,NA,NA,NA,NA,324,"Petroleum",324199,NA,NA,NA,NA,NA,33.7762,-118.2279,NA,NA,"CAL000236119","CAD982482085","","","",NA,NA,NA,NA,NA,"CA0059153","",NA,NA,NA,NA,NA,NA,NA,NA,2021,1987,2,97,NA,"INCLUDE"
2021,"ENVIRONMENTAL SPECIALIST","TYLER MOODY","9323WTSSND1724E","TESSENDERLO KERLEY INC HANFORD PLANT","10724 ENERGY ST","HANFORD","KINGS","CA",93230,NA,"","TESSENDERLO KERLEY INC","174179119","TESSENDERLO KERLEY INC",110057050550,"TESSENDERLO KERLEY INC HANFORD PLANT","10724 ENERGY ST","HANFORD","KINGS","CA",93230,NA,"","TESSENDERLO KERLEY INC","174179119","TESSENDERLO KERLEY INC",325180,325,"Chemicals","TESSENDERLO KERLEY INC HANFORD PLANT","10724 ENERGY ST","HANFORD","CA",NA,"93230","YES","NO","NO","","NO","NO","NO","TYLER MOODY",6023461948,NA,"TYLER.MOODY@TKINET.COM",NA,NA,NA,NA,NA,NA,325,"Chemicals",325180,NA,NA,NA,NA,NA,36.271276,-119.649938,18783725,NA,"CAL000389298","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2014,2,23,NA,"INCLUDE"
2021,"VP - EHSS","DARREN BAUER","9582WTHTCH8625U","THATCHER CO OF CALIFORNIA","8625 UNSWORTH AVE","SACRAMENTO","SACRAMENTO","CA",95828,NA,"","THATCHER CO","","THATCHER CO",110070244745,"","","","","",NA,NA,"","","","",NA,999,"Other","THATCHER CO OF CALIFORNIA","8625 UNSWORTH AVE","SACRAMENTO","CA",NA,"95828","YES","NO","NO","","NO","NO","NO","PHILIP BELDEN",7022192372,2905,"PHILIP.BELDEN@TCHEM.COM",NA,NA,NA,NA,NA,NA,325,"Chemicals",325180,NA,NA,NA,NA,NA,38.522781,-121.383917,14787908,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2017,2,8,NA,"INCLUDE"
2021,"SENIOR ENVIRONMENTAL MANAGER","MICHAEL VERHAAR","90245BNGST2240E","THE BOEING CO","2060 E IMPERIAL HWY","EL SEGUNDO","LOS ANGELES","CA",90245,NA,"","THE BOEING CO","78705245","THE BOEING CO",110009554222,"THE BOEING CO","2060 E IMPERIAL HWY","EL SEGUNDO","LOS ANGELES","CA",90245,NA,"","THE BOEING CO","78705245","THE BOEING CO",336414,336,"Transportation Equipment","THE BOEING CO","PO BOX 92919","LOS ANGELES","CA",NA,"90009","YES","NO","NO","","NO","NO","NO","MICHAEL VERHAAR",4252346903,NA,"MICHAEL.L.VERHAAR@BOEING.COM",3669,NA,NA,NA,NA,NA,336,"Transportation Equipment",336414,NA,NA,NA,NA,NA,33.93086,-118.38405,9256819,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2001,1,21,NA,"INCLUDE"
2021,"GENERAL MANAGER","ANDREW PEEK","90040FDRLP6001S","THE NEWARK GROUP INC. DBA GREIF INC.","6001 S EASTERN AVE","LOS ANGELES","LOS ANGELES","CA",90040,NA,"","GREIF INC","4282661","GREIF INC",110009527805,"THE NEWARK GROUP INC. DBA GREIF INC.","6001 S EASTERN AVE","LOS ANGELES","LOS ANGELES","CA",90040,NA,"","GREIF INC","4282661","GREIF INC",322130,322,"Paper","THE NEWARK GROUP INC. DBA GREIF INC.","6001 S EASTERN AVE","LOS ANGELES","CA",NA,"90040","YES","NO","NO",NA,"NO","NO","NO","ANDREW PEEK",3237247500,NA,"ANDREW.PEEK@GREIF.COM",2631,NA,NA,NA,NA,NA,322,"Paper",322130,NA,NA,NA,NA,NA,33.98214,-118.16271,72292410,NA,"CAL000023640","CAD000631564","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,1987,1,27,NA,"INCLUDE"
2021,"PROCTER & GAMBLE OXNARD PLANT MANAGER","MARVELLE BERRY","93030PRCTR800NO","THE PROCTER & GAMBLE PAPER PRODUCT CO","800 N RICE AVE","OXNARD","VENTURA","CA",93030,NA,"","THE PROCTER & GAMBLE CO","1316827","THE PROCTER & GAMBLE CO",110000481274,"THE PROCTER & GAMBLE PAPER PRODUCT CO","800 N RICE AVE","OXNARD","VENTURA","CA",93030,NA,"","THE PROCTER & GAMBLE CO","1316827","THE PROCTER & GAMBLE CO",322291,322,"Paper","THE PROCTER & GAMBLE PAPER PRODUCT CO","800 N RICE AVE","OXNARD","CA",NA,"93030","YES","NO","NO","","NO","NO","NO","MARVELLE BERRY",8059838924,NA,"BERRY.M@PG.COM",2621,NA,NA,NA,NA,NA,322,"Paper",322291,NA,NA,NA,NA,NA,34.20915,-119.14208,72263494,NA,"CAD072263494","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,1987,4,72,NA,"INCLUDE"
2021,"VP OF OPERATIONS","DONALD KEEFER","92408DNLRD1390S","THERMAL SOLUTIONS MANUFACTURING INC.","1390 S TIPPECANOE AVE SUITE B","SAN BERNARDINO","SAN BERNARDINO","CA",92408,NA,"","THERMAL SOLUTIONS MANUFACTURING INC.","78415541","",110000479465,"THERMAL SOLUTIONS MANUFACTURING INC.","1390 S TIPPECANOE AVE SUITE B","SAN BERNARDINO","SAN BERNARDINO","CA",92408,NA,"","THERMAL SOLUTIONS MANUFACTURING INC.","78415541","",336390,336,"Transportation Equipment","THERMAL SOLUTIONS MANUFACTURING INC.","1390 S TIPPECANOE AVE SUITE B","SAN BERNARDINO","CA",NA,"92408","YES","NO","NO","","NO","NO","NO","MAUREEN BAKER",9093323408,NA,"MAUREEN.BAKER@THERMALSOLUTIONSMFG.COM",3714,NA,NA,NA,NA,NA,336,"Transportation Equipment",336390,NA,NA,NA,NA,NA,34.07603,-117.25977,34896985,NA,"CAL000378810","CAD983595679","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,1991,2,54,NA,"INCLUDE"
2021,"VP OF OPERATIONS","PETER TREBUSCHNOJ","91730THRML8886W","THERMALRITE","8886 WHITE OAK AVE","RANCHO CUCAMONGA","SAN BERNARDINO","CA",91730,NA,"","RAINEY ROAD HOLDINGS INC","825470086","RAINEY ROAD HOLDINGS INC",110025333100,"THERMALRITE","8886 WHITE OAK AVE","RANCHO CUCAMONGA","SAN BERNARDINO","CA",91730,NA,"","RAINEY ROAD HOLDINGS INC","825470086","RAINEY ROAD HOLDINGS INC",333415,333,"Machinery","THERMALRITE","8886 WHITE OAK AVE","RANCHO CUCAMONGA","CA",NA,"91730","YES","NO","NO","","NO","NO","NO","JORGE ZALDIVAR",9092306724,6724,"JORGE.ZALDIVAR@EVERIDGE.COM",NA,NA,NA,NA,NA,NA,333,"Machinery",333415,NA,NA,NA,NA,NA,34.092424,-117.56533,825470086,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2014,1,8,NA,"INCLUDE"
2021,"GENERAL MANAGER","ROGELIO  GARCIA","94545THRMN3118D","THERMIONICS METAL PROCESSING INC.","3118 DEPOT RD","HAYWARD","ALAMEDA","CA",94545,NA,"","THERMIONICS LABORATORY INC","","THERMIONICS LABORATORY INC",110055671205,"THERMIONICS METAL PROCESSING INC.","3118 DEPOT RD","HAYWARD","ALAMEDA","CA",94545,NA,"","THERMIONICS LABORATORY INC","","THERMIONICS LABORATORY INC",332813,332,"Fabricated Metals","THERMIONICS METAL PROCESSING INC.","3118 DEPOT RD","HAYWARD","CA",NA,"94545","YES","NO","NO","","NO","NO","NO","ROGELIO GARCIA",5102256964,NA,"ROGELIO.GARCIA@TMPI.US",3471,NA,NA,NA,NA,NA,332,"Fabricated Metals",332813,NA,NA,NA,NA,NA,37.638558,-122.120886,NA,NA,"CAD982510745","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,1997,1,33,NA,"INCLUDE"
2021,"ADMINISTRATOR","JACALENE MCEVOY","9227WTHSND7246V","THOUSAND PALMS PLANT 26","72460 VARNER ROAD","THOUSAND PALMS","RIVERSIDE","CA",92276,NA,"","MCC DEVELOPMENT CORP","838030492","MCC DEVELOPMENT CORP",110041626844,"THOUSAND PALMS PLANT 26","72460 VARNER ROAD","THOUSAND PALMS","RIVERSIDE","CA",92276,NA,"","MCC DEVELOPMENT CORP","838030492","MCC DEVELOPMENT CORP",327320,327,"Nonmetallic Mineral Product","THOUSAND PALMS PLANT 26","P.O. BOX 3600","CORONA","CA",NA,"92878","YES","NO","NO","","NO","NO","NO","JACKIE MCEVOY",9514936500,NA,"JACKIEM@RRMCA.COM",NA,NA,NA,NA,NA,NA,327,"Nonmetallic Mineral Product",327320,NA,NA,NA,NA,NA,33.81305,-116.39855,NA,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2009,1,13,NA,"INCLUDE"
2021,"LEONARD LOVALVO PRESIDENT/CEO","LEONARD LOVALVO","95367THNDR34PAT","THUNDERBOLT WOOD TREATING","3400 PATTERSON RD","RIVERBANK","STANISLAUS","CA",95367,NA,"","","",NA,110002334741,"THUNDERBOLT WOOD TREATING","3400 PATTERSON RD","RIVERBANK","STANISLAUS","CA",95367,NA,"","","",NA,321114,321,"Wood Products","THUNDERBOLT WOOD TREATING","PO BOX 890","RIVERBANK","CA",NA,"95367","YES","NO","NO","","NO","NO","NO","JASON DOTY",2098694561,211,"JASON@THUNDERBOLTWT.COM",2491,NA,NA,NA,NA,NA,321,"Wood Products",321114,NA,NA,NA,NA,NA,37.7327,-120.93279,NA,NA,"CAD085857928","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2000,4,88,NA,"INCLUDE"
2021,"DIRECTOR ENVIRONMENT","DWAYNE ARINO","9609WTMBRP13NPH","TIMBER PRODUCTS CO.","130 N PHILLIPE LN","YREKA","SISKIYOU","CA",96097,NA,"","TIMBER PRODUCTS CO","190524512","TIMBER PRODUCTS CO",110060334687,"TIMBER PRODUCTS CO.","130 N PHILLIPE LN","YREKA","SISKIYOU","CA",96097,NA,"","TIMBER PRODUCTS CO","190524512","TIMBER PRODUCTS CO",321212,321,"Wood Products","TIMBER PRODUCTS CO.","130 N PHILLIPE LN","YREKA","CA",NA,"96097","YES","NO","NO","","NO","NO","NO","DWAYNE ARINO",5416183644,NA,"DARINO@TIMBERPRODUCTS.COM",NA,NA,NA,NA,NA,NA,321,"Wood Products",321212,NA,NA,NA,NA,NA,41.735262,-122.593188,40488603,NA,"CAL000113504","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2015,1,7,NA,"INCLUDE"
2021,"WATER TREATMENT OPERATOR","FELIX DE LA CRUZ","92649TDZCN15701","TIODIZE CO INC","15701 IND US TRY LN","HUNTINGTON BEACH","ORANGE","CA",92649,NA,"","","",NA,110002144830,"","","","","",NA,NA,"","","","",NA,999,"Other","TIODIZE CO INC","15701 IND US TRY LN","HUNTINGTON BEACH","CA",NA,"92649","YES","NO","NO","","NO","NO","NO","TOM ADAMS",7148984377,NA,"TOM.ADAMS@TIODIZE.COM",3471,NA,NA,NA,NA,NA,332,"Fabricated Metals",332813,332812,NA,NA,NA,NA,33.73432,-118.03362,42235226,NA,"CAD042235226","","","","",NA,NA,NA,NA,NA,"CAZ208183","",NA,NA,NA,NA,NA,NA,NA,NA,2021,1988,1,27,NA,"INCLUDE"
2021,"MANAGER ENVIRONMENTAL, HEALTH, AND SAFETY","KYLE FRAKES","90222TNMCC417EA","TNEMEC CO INC","417 E WEBER AVE","COMPTON","LOS ANGELES","CA",90222,NA,"","TNEMEC CO INC","77410538","",110002139908,"TNEMEC CO INC.","417 E WEBER AVE","COMPTON","LOS ANGELES","CA",90222,NA,"","TNEMEC CO INC","77410538","",325510,325,"Chemicals","TNEMEC CO INC","123 W 23RD AVENUE","NORTH KANSAS CITY","CA",NA,"90222","YES","NO","NO","","NO","NO","NO","KYLE R FRAKES",8163264305,NA,"FRAKES@TNEMEC.COM",2851,NA,NA,NA,NA,NA,325,"Chemicals",325510,NA,NA,NA,NA,NA,33.92,-118.22184,77410538,NA,"CAD091715060","","","","",NA,NA,NA,NA,NA,"CAZ189296","",NA,NA,NA,NA,NA,NA,NA,NA,2021,1987,4,51,NA,"INCLUDE"
2021,"FACILITIES ENGINEERING MANAGER","STEVE SWAIN","9453WTNCTD245CR","TORAY ADVANCED COMPOSITES","2450 CORDELIA ROAD","FAIRFIELD","SOLANO","CA",94534,NA,"","TORAY ADVANCED COMPOSITES ADS LLC","623134715","",110070059193,"TORAY ADVANCED COMPOSITES","2450 CORDELIA ROAD","FAIRFIELD","SOLANO","CA",94534,NA,"","TORAY ADVANCED COMPOSITES ADS LLC","623134715","",326130,326,"Plastics and Rubber","TORAY ADVANCED COMPOSITES","2450 CORDELIA ROAD","FAIRFIELD","CA",NA,"94534","YES","NO","NO","","NO","NO","NO","MAGGIE MARTIN",7073593420,NA,"M.MARTIN@TORAYTAC-ADS.COM",NA,NA,NA,NA,NA,NA,326,"Plastics and Rubber",326130,NA,NA,NA,NA,NA,38.22883,-122.07747,623134715,NA,"CAR000244160","","","","",NA,NA,NA,NA,NA,"CAZ436713","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2013,1,9,NA,"INCLUDE"
2021,"ENVIRONMENTAL MANAGER","VALERIE TSE","90509MBLLC3700W","TORRANCE REFINING CO LLC","3700 W 190TH ST","TORRANCE","LOS ANGELES","CA",90504,NA,"","PBF ENERGY INC","118132963","PBF ENERGY INC",110069359063,"TORRANCE REFINING CO LLC","3700 W 190TH ST","TORRANCE","LOS ANGELES","CA",90504,NA,"","PBF ENERGY INC","118132963","PBF ENERGY INC",324110,324,"Petroleum","TORRANCE REFINING CO LLC","3700 W 190TH ST","TORRANCE","CA",NA,"90504","YES","NO","NO","","NO","NO","NO","BARBARA GRAHAM",3102124618,NA,"BARBARA.GRAHAM@PBFENERGY.COM",2911,NA,NA,NA,NA,NA,324,"Petroleum",324110,NA,NA,NA,NA,NA,33.854967,-118.336907,80210798,NA,"CAP000328757","CAP000306670","CAD008354052","","",NA,NA,NA,NA,NA,"CA0055387","",NA,NA,NA,NA,NA,NA,NA,NA,2021,1987,31,1022,NA,"INCLUDE"
2021,"PRESIDENT","CHRISTOPHER CHRISTUK","9462WTRNSN11275","TRANSENE CO OAKLAND","1127 57TH AVE","OAKLAND","ALAMEDA","CA",94621,NA,"","","","TRANSENE CO INC",110070515309,"","","","","",NA,NA,"","","","",NA,999,"Other","TRANSENE CO OAKLAND","10 ELECTRONICS AVENUE","DANVERS","MA",NA,"1923","YES","NO","NO","","NO","NO","NO","CHRISTOPHER CHRISTUK",9787777860,200,"SALES@TRANSENE.COM",NA,NA,NA,NA,NA,NA,325,"Chemicals",325180,NA,NA,NA,NA,NA,37.76309,-122.20617,44815983,NA,"CAL000432563","CAD983635103","","","",NA,NA,NA,NA,NA,"CAZ180834","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2018,2,6,NA,"INCLUDE"
