"EIS.Facility.ID","Agency.Identifier","Program.System.Code","State","County","State.and.County.Code","Tribal.Name","Facility.Name","Company.Name","NAICS..Primary.","Facility.Source.Type","Operating.Status","Site.Latitiude","Site.Longitude","Physical.Address","City","State.1","Zip.Code","eis$EIS.Facility.ID","KEEP"
10104311,"36102626072","CARB","CA","San Bernardino",6071,NA,"L & L Nursery Supply Inc","",32192,"","OP",34.00967,-117.68775,"5350 G St","Chino","CA","91710",10104311,"INCLUDE"
15770011,"19102698365","CARB","CA","Los Angeles",6037,NA,"L A WEB OFFSET PRINTING INC","",323111,"","OP",34.069949,-118.058235,"9639 TELSTAR AVE","EL MONTE","CA","91731",15770011,"INCLUDE"
4969511,"2113034831","CARB","CA","Marin",6041,NA,"L P MCNEAR BRICK CO INC","L P MCNEAR BRICK CO INC",327120,"Brick, Structural Clay, or Clay Ceramics Plant","OP",37.986987,-122.473359,"MCNEAR POINT","SAN RAFAEL","CA","94901",4969511,"INCLUDE"
1630811,"30102654424","CARB","CA","Orange",6059,NA,"L&L CUSTOM SHUTTERS INC,ALLWOOD SHUTTERS","L&L CUSTOM SHUTTERS INC,ALLWOOD SHUTTERS",321911,"","OP",33.86577,-117.82406,"1913 NANCITA CIR","PLACENTIA","CA","92870",1630811,"INCLUDE"
14080311,"301026000000","CARB","CA","Orange",6059,NA,"L. A. SPAS, INC","L. A. SPAS, INC",326191,"","OP",33.849848,-117.923566,"1311& 1343  BLUE GUM ST","ANAHEIM","CA","92806",14080311,"INCLUDE"
13505011,"30102667466","CARB","CA","Orange",6059,NA,"L.T. LITHO & PRINTING CO. INC.","L.T. LITHO & PRINTING CO. INC.",325910,"","OP",33.691639,-117.83139,"16811 NOYES AVE","IRVINE","CA","92606",13505011,"INCLUDE"
723111,"361026000000","CARB","CA","San Bernardino",6071,NA,"La Bruna Industries  Inc","Na",321918,"","OP",34.03,-117.62102,"2029 S Parco Ave","Ontario","CA","91761",723111,"INCLUDE"
10154511,"30102618087","CARB","CA","Orange",6059,NA,"La Habra Products Inc","",327999,"","OP",33.83258,-117.93839,"1631 W Lincoln Ave","Anaheim","CA","92801",10154511,"INCLUDE"
329511,"1910267931","CARB","CA","Los Angeles",6037,NA,"La Paper Box & Board Mills","Na",322,"","OP",33.97991,-118.16107,"6027 S Eastern Av","Los Angeles","CA","90040",329511,"INCLUDE"
21009611,"4011313115","CARB","CA","San Luis Obispo",6079,NA,"LAB TESTED GROVER BEACH LLC","LAB TESTED GROVER BEACH LLC",325411,"","OP",35.109228,-120.620656,"939 HIGHLAND WAY, SUITE B","GROVER BEACH","CA","93433",21009611,"INCLUDE"
450111,"113037476","CARB","CA","Alameda",6001,NA,"LABEL ART","LABEL ART",323111,"","OP",37.81225,-122.2618,"290 27TH STREET","OAKLAND","CA","94612",450111,"INCLUDE"
2408811,"41130311167","CARB","CA","San Mateo",6081,NA,"Label Art Inc  West Coast Divi","",323113,"Printing/Publishing Facility","OP",37.4993,-122.2414,"1681 Industrial Road","San Carlos","CA","94070",2408811,"INCLUDE"
1633411,"36051900000000","CARB","CA","San Bernardino",6071,NA,"LABELHOUSE","LABELHOUSE",323113,"","OP",34.54965,-117.45864,"9331 COMMERCE WAY","ADELANTO","CA","92301",1633411,"INCLUDE"
2538311,"36102659651","CARB","CA","San Bernardino",6071,NA,"Labruna Industries  Inc","Na",321918,"","OP",34.03,-117.62102,"2009 Parco Av","Ontario","CA","91761",2538311,"INCLUDE"
150311,"7130312073","CARB","CA","Contra Costa",6013,NA,"Ladane Printing","Na",323111,"","OP",37.97823,-122.05021,"1300 Galaxy Wy","Concord","CA","94520",150311,"INCLUDE"
10458911,"7130312999","CARB","CA","Contra Costa",6013,NA,"LAFAYETTE WOODWORKING","LAFAYETTE WOODWORKING",321920,"","OP",37.91936,-122.06535,"1515 3RD AVENUE","WALNUT CREEK","CA","94597",10458911,"INCLUDE"
10322511,"191026000000","CARB","CA","Los Angeles",6037,NA,"LAGRAPHICO, INC","LAGRAPHICO, INC",323111,"","OP",34.192496,-118.35252,"3800 VANOWEN ST","BURBANK","CA","91505",10322511,"INCLUDE"
2505911,"41130311511","CARB","CA","San Mateo",6081,NA,"LAHLOUH","LAHLOUH",323111,"","OP",37.594704,-122.371231,"1649 ADRIAN ROAD","BURLINGAME","CA","94010",2505911,"INCLUDE"
4940311,"30102680066","CARB","CA","Orange",6059,NA,"LAIRD COATINGS CORPORATION","LAIRD COATINGS CORPORATION",325510,"","OP",33.73637,-118.03155,"15541  COMMERCE LN","HUNTINGTON BEACH","CA","92649",4940311,"INCLUDE"
19330411,"3914309472","CARB","CA","San Joaquin",6077,NA,"LAMAR TOOL AND DIE CASTING INC","LAMAR TOOL AND DIE CASTING INC",325510,"","OP",37.905817,-121.213539,"4101 ARCH RD","STOCKTON","CA","95215",19330411,"INCLUDE"
2233211,"56113483","CARB","CA","Ventura",6111,NA,"Lander Company Inc","Na",325620,"","OP",34.2305,-119.0187,"1211 Flynn Road","Camarillo","CA","93012",2233211,"INCLUDE"
1550411,"4313038940","CARB","CA","Santa Clara",6085,NA,"LANDMARK LABEL","LANDMARK LABEL",323111,"","OP",37.41035,-121.8842,"1664 WATSON COURT","MILPITAS","CA","95035",1550411,"INCLUDE"
356411,"713039265","CARB","CA","Contra Costa",6013,NA,"Landry Service Co Inc","probable dupe of EIS 14176911",324110,"","ONRE",38.01845,-122.12252,"Shell Refinery","Martinez","CA","94553",356411,"INCLUDE"
10457911,"113031955","CARB","CA","Alameda",6001,NA,"LARMS, INC","LARMS, INC",327320,"Concrete Batch Plant","OP",37.766881,-122.218452,"743 HIGH STREET","OAKLAND","CA","94601",10457911,"INCLUDE"
2104411,"19102668136","CARB","CA","Los Angeles",6037,NA,"Larry Brown Lithographers  Inc","Na",323111,"","OP",34.13998,-118.27107,"127 Concord Street","Glendale","CA","91203",2104411,"INCLUDE"
14390711,"39143020744","CARB","CA","San Joaquin",6077,NA,"LARRY'S PRESTO GRAPHICS","LARRY'S PRESTO GRAPHICS",323113,"","OP",37.981,-121.256,"3069 E. WATERLOO","STOCKTON","CA","95205",14390711,"INCLUDE"
365011,"15143035","CARB","CA","Kern",6029,NA,"LAS PALMAS OIL & DEHYDRATION","L P O D, INC",324110,"","OP",35.38735,-119.049302,"3121 STANDARD ST","BAKERSFIELD","CA","93308",365011,"INCLUDE"
300511,"30102624060","CARB","CA","Orange",6059,NA,"LASCO BATHWARE INC.","LASCO BATHWARE INC.",326191,"","OP",33.85951,-117.85536,"3255-61 E MIRALOMA AVE","ANAHEIM","CA","92806",300511,"INCLUDE"
1598811,"4211251685","CARB","CA","Santa Barbara",6083,NA,"Lash Construction","Na",327992,"","OP",34.41723,-119.68843,"Unknown","Santa Barbara","CA","93101",1598811,"INCLUDE"
657611,"52163221","CARB","CA","Tehama",6103,NA,"LASSEN FOREST PRODUCTS","LASSEN FOREST PRODUCTS",321219,"","OP",40.12983,-122.18565,"22829 CASALE ROAD","RED BLUFF","CA","96080",657611,"INCLUDE"
207711,"7130312828","CARB","CA","Contra Costa",6013,NA,"LASTING IMPRESSIONS PRINTING,","LASTING IMPRESSIONS PRINTING,",323111,"","OP",37.95521,-122.03139,"1077 SHARY CIRCLE","CONCORD","CA","94518",207711,"INCLUDE"
10011711,"","","CA","San Diego",6073,NA,"Latex Technology Inc.","",326299,"","OP",33.16041,-117.20242,"180 Bosstick Blvd","San Marcos","CA","92069",10011711,"INCLUDE"
7123611,"391430180","CARB","CA","San Joaquin",6077,NA,"LATHROP INDUSTRIAL OWNER, LLC","LATHROP INDUSTRIAL OWNER, LLC",326140,"","OP",37.808563,-121.295922,"17100 S HARLAN RD","LATHROP","CA","95330",7123611,"INCLUDE"
14138411,"311623180","CARB","CA","Placer",6061,NA,"LAUSMANN LUMBER & MOULDING CO.","LAUSMANN LUMBER & MOULDING CO.",321918,"Woodwork, Furniture, Millwork Manufacturing","OP",38.836621,-121.178395,"3370 RIPPEY ROAD","LOOMIS","CA","95650",14138411,"INCLUDE"
2521011,"4113031156","CARB","CA","San Mateo",6081,NA,"Lawrence Graphics","Na",323113,"Printing/Publishing Facility","OP",37.482536,-122.20838,"2657 Spring Street","Redwood City","CA","94063",2521011,"INCLUDE"
13488311,"191026000000","CARB","CA","Los Angeles",6037,NA,"LAYTON PRINTING & MAILING, INC","LAYTON PRINTING & MAILING, INC",323111,"","OP",34.09882,-117.78044,"1538  ARROW HWY","LA VERNE","CA","91750",13488311,"INCLUDE"
19293511,"1014307262","CARB","CA","Fresno",6019,NA,"LC SERVICES","LC SERVICES",327320,"","OP",36.793551,-119.865548,"3437 W ASHLAN AVE","FRESNO","CA","93722",19293511,"INCLUDE"
18265111,"360518000000000","CARB","CA","San Bernardino",6071,NA,"LDS AGROTECH, INC.","",325411,"","OP",34.54557,-117.455789,"9501 COMMERCE WAY","ADELANTO","CA","92301",18265111,"INCLUDE"
19232311,"3605183774","CARB","CA","San Bernardino",6071,NA,"LDS SCIENTIFIC, INC.","LDS SCIENTIFIC INC",325411,"","OP",34.54557,-117.45578,"9501 COMMERCE WAY","ADELANTO","CA","92301",19232311,"INCLUDE"
2498511,"30102679987","CARB","CA","Orange",6059,NA,"Lea Ronal Inc","Na",325998,"","OP",33.79993,-117.86102,"642 W Nicolas Av","Orange","CA","92668",2498511,"INCLUDE"
224611,"191026000000","CARB","CA","Los Angeles",6037,NA,"LEADWAY PLASTICS CORP","Na",326111,"","OP",33.92749,-118.11888,"9408  STEWART & GRAY RD","DOWNEY","CA","90241",224611,"INCLUDE"
2141211,"43130310044","CARB","CA","Santa Clara",6085,NA,"Leat Company Printing & Graphi","Na",323111,"","OP",37.40963,-121.96649,"2302 Calle Del Mundo","Santa Clara","CA","95054",2141211,"INCLUDE"
1566311,"201430770","CARB","CA","Madera",6039,NA,"LEE'S CONCRETE MATERIALS","LEE'S CONCRETE MATERIALS",327320,"Concrete Batch Plant","OP",36.950388,-120.07408,"200 S PINE ST","MADERA","CA","93637",1566311,"INCLUDE"
3406611,"38130313145","CARB","CA","San Francisco",6075,NA,"Leewood Press Inc","Na",323113,"","OP",37.77516,-122.40048,"564 6th Street","San Francisco","CA","94103",3406611,"INCLUDE"
14168211,"38130318372","CARB","CA","San Francisco",6075,NA,"LEEWOOD PRESS, INC","LEEWOOD PRESS, INC",323111,"","OP",37.75252,-122.390694,"1407 INDIANA STREET","SAN FRANCISCO","CA","94107",14168211,"INCLUDE"
15777811,"1130318739","CARB","CA","Alameda",6001,NA,"LEGACY CULTURED MARBLE","LEGACY CULTURED MARBLE",327110,"","OP",37.523648,-122.038628,"7752 ENTERPRISE DR","NEWARK","CA","94560",15777811,"INCLUDE"
3246911,"","","CA","San Bernardino",6071,NA,"Leggett & Platt Inc","Na",3261,"","OP",34.00027,-117.67109,"13940 Magnolia Ave.","Chino","CA","91710",3246911,"INCLUDE"
3411811,"","","CA","San Bernardino",6071,NA,"Leggett & Platt Inc","",3261,"","OP",34.0536,-117.56213,"1050 S. Dupont Ave.","Ontario","CA","91761",3411811,"INCLUDE"
2100011,"","","CA","Los Angeles",6037,NA,"Leggett Southwest Carpet Cushion","Na",3261,"","OP",33.88114,-118.26466,"16631 S. Avalon","Carson","CA","90746",2100011,"INCLUDE"
14091311,"41130313755","CARB","CA","San Mateo",6081,NA,"LEHIGH CEMENT WEST, INC.","LEHIGH CEMENT WEST, INC.",327310,"","OP",37.505756,-122.208601,"775 SEAPORT BOULEVARD","REDWOOD CITY","CA","94063",14091311,"INCLUDE"
7066411,"43130317","CARB","CA","Santa Clara",6085,NA,"LEHIGH SOUTHWEST CEMENT COMPANY","LEHIGH SOUTHWEST CEMENT COMPANY",327310,"Portland Cement Manufacturing","OP",37.3181,-122.091,"24001 STEVENS CREEK BLVD","CUPERTINO","CA","95014",7066411,"INCLUDE"
2221011,"3914304022","CARB","CA","San Joaquin",6077,NA,"LEHIGH SOUTHWEST CEMENT COMPANY","LEHIGH SOUTHWEST CEMENT COMPANY",327320,"Concrete Batch Plant","OP",37.955853,-121.287935,"PORT OF STOCKTON, DOCK #4, VESSEL - GOLDEN ARROW #1","STOCKTON","CA","95203",2221011,"INCLUDE"
1673211,"4516282","CARB","CA","Shasta",6089,NA,"LEHIGH SOUTHWEST CEMENT COMPANY","LEHIGH SOUTHWEST CEMENT CO.",327310,"Portland Cement Manufacturing","OP",40.7369,-122.3223,"15390 WONDERLAND BLVD","REDDING","CA","96003",1673211,"INCLUDE"
13888811,"391430153","CARB","CA","San Joaquin",6077,NA,"LEHIGH SOUTHWEST CEMENT COMPANY","LEHIGH SOUTHWEST CEMENT COMPANY",327999,"","OP",37.945303,-121.321855,"2201 W WASHINGTON ST","STOCKTON","CA","95203",13888811,"INCLUDE"
15794411,"101430708","CARB","CA","Fresno",6019,NA,"LEHIGH SOUTHWEST CEMENT COMPANY","LEHIGH SOUTHWEST CEMENT COMPANY",327390,"Concrete Block, Pipe or Other Manuf","OP",36.686533,-119.726715,"3440 S WILLOW","FRESNO","CA","93725",15794411,"INCLUDE"
4789011,"15051220","CARB","CA","Kern",6029,NA,"LEHIGH SOUTHWEST CEMENT TEHACHAPI FACILITY","LEHIGH SOUTHWEST CEMENT TEHACHAPI FACILITY",32731,"Portland Cement Manufacturing","OP",35.12279,-118.369304,"13573 E. TEHACHAPI BLVD","TEHACHAPI","CA","93561",4789011,"INCLUDE"
99211,"1910264586","CARB","CA","Los Angeles",6037,NA,"Lenyo Corporation","Na",321918,"","ONRE",34.02508,-118.38079,"3550 Hayden Avenue","Culver City","CA","90232",99211,"INCLUDE"
7125011,"391430878","CARB","CA","San Joaquin",6077,NA,"Lesco  Inc","Na",325314,"","OP",37.95748,-121.28801,"2829 W  Washington St","Stockton","CA","95203",7125011,"INCLUDE"
2467811,"30102670915","CARB","CA","Orange",6059,NA,"LESTER LITHOGRAPH INC","LESTER LITHOGRAPH INC",323111,"","OP",33.84787,-117.96736,"1128 N GILBERT","ANAHEIM","CA","92801",2467811,"INCLUDE"
3262311,"43130312134","CARB","CA","Santa Clara",6085,NA,"LETTERPRESS ONLY","LETTERPRESS ONLY",323111,"","OP",37.362944,-121.88657,"763 MABURY ROAD, #16","SAN JOSE","CA","95133",3262311,"INCLUDE"
333411,"191027000000","CARB","CA","Los Angeles",6037,NA,"Lever Bros Co","Na",325611,"","ONRE",33.99868,-118.14108,"6300 Sheila St","Los Angeles","CA","90022",333411,"INCLUDE"
14056111,"19102698326","CARB","CA","Los Angeles",6037,NA,"LEVLAD, LLC","LEVLAD, LLC",325620,"","OP",34.237633,-118.579781,"9200  MASON AVE","CHATSWORTH","CA","91311",14056111,"INCLUDE"
4983711,"270715256","CARB","CA","Monterey",6053,NA,"LHOIST NORTH AMERICA","LHOIST NORTH AMERICA",327410,"Mineral Processing Plant","OP",36.750527,-121.605717,"11771 OLD STAGE ROAD","SALINAS","CA","93902",4983711,"INCLUDE"
20084911,"19102614364","CARB","CA","Los Angeles",6037,NA,"LHOIST NORTH AMERICA OF ARIZONA, INC - I","LHOIST NORTH AMERICA OF ARIZONA, INC - I",327410,"","OP",34.0216,-117.97764,"14931  SALT LAKE AVE","CITY OF INDUSTRY","CA","91746",20084911,"INCLUDE"
5042011,"19102612912","CARB","CA","Los Angeles",6037,NA,"Libbey Glass Inc","Na",327212,"Glass Plant","OP",34.01596,-117.83707,"200 Old Ranch Road","Industry","CA","91789",5042011,"INCLUDE"
1294711,"39143020755","CARB","CA","San Joaquin",6077,NA,"LIBBEY-OWENS-FORD CO.","LIBBEY-OWENS-FORD CO.",327211,"Glass Plant","OP",37.80981,-121.28795,"500 EAST LOUISE AVENUE","LATHROP","CA","95330",1294711,"INCLUDE"
386011,"151430360","CARB","CA","Kern",6029,NA,"LIBERTY COMPOSTING INC","LIBERTY COMPOSTING INC",325314,"","OP",35.699861,-119.81803,"12421 HOLLOWAY RD","LOST HILLS","CA","93249",386011,"INCLUDE"
1316411,"19102650865","CARB","CA","Los Angeles",6037,NA,"LIBERTY CONTAINER CO, KEY CONTAINER","LIBERTY CONTAINER CO, KEY CONTAINER",322211,"","OP",33.96188,-118.19445,"4224  SANTA ANA ST","SOUTH GATE","CA","90280",1316411,"INCLUDE"
10120711,"37122789141","CARB","CA","San Diego",6073,NA,"LIBERTY FAMILY PARTNERSHIP","LIBERTY FAMILY PARTNERSHIP",327390,"Concrete Block, Pipe or Other Manuf","OP",32.89,-117.173,"9174 REHCO RD #B","SAN DIEGO","CA","92121",10120711,"INCLUDE"
2367711,"3813039659","CARB","CA","San Francisco",6075,NA,"Liberty Press","Na",323111,"","OP",37.73822,-122.40569,"One Boutwell Street","San Francisco","CA","94124",2367711,"INCLUDE"
272211,"713036391","CARB","CA","Contra Costa",6013,NA,"Liberty Press","Na",323111,"","OP",38.00217,-122.04489,"1836 Arnold Industril Place","Concord","CA","94521",272211,"INCLUDE"
13770011,"4913035934","CARB","CA","Sonoma",6097,NA,"LIBERTY VALLEY DOORS, INC","LIBERTY VALLEY DOORS, INC",321911,"","OP",38.335492,-122.743236,"6005 GRAVENSTEIN HWY","COTATI","CA","94928",13770011,"INCLUDE"
4083211,"19102618990","CARB","CA","Los Angeles",6037,NA,"Life Paint Co","Na",325510,"","OP",33.91994,-118.051,"12911 Sunshine Ave.","Santa Fe Springs","CA","90670",4083211,"INCLUDE"
1990511,"19102657892","CARB","CA","Los Angeles",6037,NA,"Life-Like Products Inc","Na",326150,"","OP",33.99347,-118.23172,"2340 E  52nd St","Vernon","CA","90058",1990511,"INCLUDE"
2329011,"34162486","CARB","CA","Sacramento",6067,NA,"LIFETIME DOORS INC","LIFETIME DOORS INC",321918,"","OP",38.5101,-121.40174,"8280 ELDER CREEK RD","SACRAMENTO","CA","95828",2329011,"INCLUDE"
108611,"2414303223","CARB","CA","Merced",6047,NA,"LIFETIME DOORS, INC.","LIFETIME DOORS",321918,"","OP",37.068,-120.856,"149 WEST G STREET","LOS BANOS","CA","93635",108611,"INCLUDE"
2048211,"4313033468","CARB","CA","Santa Clara",6085,NA,"LIFETIME PLASTICS","LIFETIME PLASTICS",326121,"","OP",37.122807,-121.645561,"16890 CHURCH ST, BLDG #4","MORGAN HILL","CA","95037",2048211,"INCLUDE"
14035011,"191026000000","CARB","CA","Los Angeles",6037,NA,"LIFOAM INDUSTRIES, LLC","LIFOAM INDUSTRIES, LLC",326140,"","OP",33.995184,-118.231487,"2340 E 52ND ST","VERNON","CA","90058",14035011,"INCLUDE"
17330211,"1014308589","CARB","CA","Fresno",6019,NA,"LIGHTNING SOURCE INC.","LIGHTNING SOURCE INC.",323117,"","OP",36.690938,-119.768108,"3145 S. NORTHPOINTE DRIVE, SUITE 103","FRESNO","CA","93725",17330211,"INCLUDE"
10240011,"19102620681","CARB","CA","Los Angeles",6037,NA,"LINDE INC","LINDE INC",325120,"","OP",33.82378,-118.23955,"2006 E 223RD ST","CARSON","CA","90810",10240011,"INCLUDE"
1517011,"48130311348","CARB","CA","Solano",6095,NA,"LINDE INC.","LINDE INC.",325120,"","OP",38.080085,-122.138509,"331 E CHANNEL ROAD","BENICIA","CA","94510",1517011,"INCLUDE"
265911,"","","CA","Contra Costa",6013,NA,"LINDE LLC RICHMOND CA","",325120,"","OP",37.92638,-122.37694,"731 W. Cutting Blvd.","Richmond","CA","94804",265911,"INCLUDE"
15767611,"19102650629","CARB","CA","Los Angeles",6037,NA,"LINDE, LLC","",325120,"","OP",33.80821,-118.24805,"1290 E SEPULVEDA BLVD","CARSON","CA","90745",15767611,"INCLUDE"
1545311,"43130313019","CARB","CA","Santa Clara",6085,NA,"Linotext","Na",323111,"","OP",37.2359,-121.78308,"6660 Via Del Oro","San Jose","CA","95119",1545311,"INCLUDE"
1218811,"5014303440","CARB","CA","Stanislaus",6099,NA,"Liquid Container L P","Na",326160,"","OP",37.64585,-121.00199,"4500 Finch Rd.","Modesto","CA","95354",1218811,"INCLUDE"
2317111,"4913036944","CARB","CA","Sonoma",6097,NA,"Lithocraft  Inc","Na",323111,"","OP",38.51578,-122.78768,"424 Aviation Boulevard","Santa Rosa","CA","95403",2317111,"INCLUDE"
570111,"1130312569","CARB","CA","Alameda",6001,NA,"LITHOGRAPH REPRODUCTIONS INC","LITHOGRAPH REPRODUCTIONS INC",323111,"","OP",37.83094,-122.26868,"4120 MARTIN LUTHR KNG, JR WAY","OAKLAND","CA","94609",570111,"INCLUDE"
10317511,"191026000000","CARB","CA","Los Angeles",6037,NA,"LITHOGRAPHIX INC","LITHOGRAPHIX INC",323111,"Printing/Publishing Facility","OP",33.92097,-118.32515,"12250  CRENSHAW BLVD","HAWTHORNE","CA","90250",10317511,"INCLUDE"
2163611,"19102669612","CARB","CA","Los Angeles",6037,NA,"Lithographix Inc","Na",323111,"","OP",33.90694,-118.28269,"13500 S Figueroa St","Los Angeles","CA","90061",2163611,"INCLUDE"
1528711,"37122771","CARB","CA","San Diego",6073,NA,"Lithographix Inc","Na",323113,"Printing/Publishing Facility","OP",33.122345,-117.272936,"6200 Yarrow Dr","Carlsbad","CA","92009",1528711,"INCLUDE"
1531311,"411303449","CARB","CA","San Mateo",6081,NA,"LITHOTYPE COMPANY","LITHOTYPE COMPANY",323111,"","OP",37.65375,-122.37908,"333 PT SAN BRUNO BOULEVARD","SOUTH SAN FRANCISCO","CA","94080",1531311,"INCLUDE"
13521311,"311623647","CARB","CA","Placer",6061,NA,"LIVINGSTON CONCRETE SERVICES (","LIVINGSTON CONCRETE SERVICES (",327390,"Concrete Block, Pipe or Other Manuf","OP",38.83896,-121.30925,"2260 B ATHENS AVENUE","LINCOLN","CA","95648",13521311,"INCLUDE"
3569811,"58160820011","CARB","CA","Yuba",6115,NA,"LIVINGSTON'S CONCRETE, INC","LIVINGSTON'S CONCRETEINC",327320,"Concrete Batch Plant","OP",39.0636,-121.5156,"2573 SLAUGHTERHOUSE RD","OLIVEHURST","CA","95961",3569811,"INCLUDE"
13492911,"1910269861","CARB","CA","Los Angeles",6037,NA,"LLOYD'S CUSTOM FINISHING","LLOYD'S CUSTOM FINISHING",321918,"","OP",33.965176,-118.056972,"8317 1/28337 SECURA WAY","SANTA FE SPRINGS","CA","90670",13492911,"INCLUDE"
1193011,"1910266315","CARB","CA","Los Angeles",6037,NA,"LMC ENTERPRISES, DBA FLO-KEM","LMC ENTERPRISES, DBA FLO-KEM",325611,"","OP",33.85464,-118.20579,"19400-02  SUSANA RD","RANCHO DOMINGUEZ","CA","90221",1193011,"INCLUDE"
18773611,"391430819","CARB","CA","San Joaquin",6077,NA,"LMG STOCKTON, INC DBA THE RECORD","LMG STOCKTON, INC DBA THE RECORD",323113,"","OP",37.952872,-121.282373,"612 E MARKET ST","STOCKTON","CA","95202",18773611,"INCLUDE"
1421711,"3914303324","CARB","CA","San Joaquin",6077,NA,"LN REAL ESTATE, LLC","LUMBERMENS INC DBA SAN LORENZO LUMBER",321918,"","OP",37.81977,-121.27495,"11800 HARLAN RD","LATHROP","CA","95330",1421711,"INCLUDE"
2404711,"30102689228","CARB","CA","Orange",6059,NA,"Lnp Engineering Plastics Inc","Na",325991,"","ONRE",33.71066,-117.8448,"1831 E Carnegie St","Santa Ana","CA","92705",2404711,"INCLUDE"
6511511,"71303911","CARB","CA","Contra Costa",6013,NA,"Loctite Aerospace","Na",325520,"","OP",38.02651,-121.94136,"2850 Willow Pass Road","Pittsburg","CA","94565",6511511,"INCLUDE"
1989511,"19102671434","CARB","CA","Los Angeles",6037,NA,"London Press Inc","Na",323111,"","OP",34.41996,-118.56103,"24811 Av Rockefeller","Valencia","CA","91355",1989511,"INCLUDE"
336811,"113034428","CARB","CA","Alameda",6001,NA,"Longview Fibre Company","Na",322211,"","OP",37.74727,-122.18711,"8511 Blaine Street","Oakland","CA","94621",336811,"INCLUDE"
14267411,"1130317544","CARB","CA","Alameda",6001,NA,"LONGVIEW FIBRE PAPER AND PACKAGING INC","LONGVIEW FIBRE PAPER AND PACKA",322211,"","OP",37.7475,-122.187,"8511 BLAINE STREET","OAKLAND","CA","94621",14267411,"INCLUDE"
5783311,"19102640095","CARB","CA","Los Angeles",6037,NA,"Lonza Inc","Na",325411,"","OP",33.97819,-118.2301,"2031 E 65th St","Los Angeles","CA","90001",5783311,"INCLUDE"
1163411,"19102619902","CARB","CA","Los Angeles",6037,NA,"Lonza Inc","Na",325130,"","OP",33.84083,-118.21375,"20851 S Santa Fe Ave","Long Beach","CA","90810",1163411,"INCLUDE"
15701611,"3416244795","CARB","CA","Sacramento",6067,NA,"LOPEZ AGRICULTURAL SERVICES","LOPEZ AGRICULTURAL SERVICES",325314,"","OP",38.51923,-121.37784,"11499 FLORIN ROAD","SACRAMENTO","CA","95830",15701611,"INCLUDE"
10170211,"","","CA","Merced",6047,NA,"Los Banos Rmc","",32732,"Concrete Batch Plant","OP",37.0275,-120.89111,"22101 Sunset Ave","Los Banos","CA","93635",10170211,"INCLUDE"
2241011,"4313037823","CARB","CA","Santa Clara",6085,NA,"Lotus Printing Corp","Na",323111,"","OP",37.42245,-122.1017,"868 San Antonio Road","Palo Alto","CA","94303",2241011,"INCLUDE"
2295811,"381303779","CARB","CA","San Francisco",6075,NA,"Louis Roesch Company","Na",323111,"","OP",37.76695,-122.42011,"1886 Mission Street","San Francisco","CA","94103",2295811,"INCLUDE"
6578411,"521632113","CARB","CA","Tehama",6103,NA,"LOUISIANA PACIFIC CORP.","LOUISIANA PACIFIC CORP.",321214,"","OP",40.128284,-122.195199,"11500 READING ROAD","RED BLUFF","CA","96080",6578411,"INCLUDE"
15726411,"49130322515","CARB","CA","Sonoma",6097,NA,"LOWENBERG CORPORATION","LOWENBERG CORPORATION",326199,"","OP",38.231771,-122.583412,"2200 SO MCDOWELL BLVD","PETALUMA","CA","94954",15726411,"INCLUDE"
13798911,"3813031173","CARB","CA","San Francisco",6075,NA,"LOWPENSKY MOULDING","LOWPENSKY MOULDING",321911,"","OP",37.72686,-122.37821,"900 PALOU AVENUE","SAN FRANCISCO","CA","94124",13798911,"INCLUDE"
10161611,"2113031357","CARB","CA","Marin",6041,NA,"Lp Mc Near Brick Co Inc","",327331,"Concrete Block, Pipe or Other Manuf","OP",37.96782,-122.51037,"Point San Pedro Road","San Rafael","CA","94901",10161611,"INCLUDE"
4084911,"191026000000","CARB","CA","Los Angeles",6037,NA,"LSC COMMUNICATIONS, LA MFG DIV","R. R. DONNELLEY & SONS CO, LA MFG DIV",323111,"Printing/Publishing Facility","OP",33.852294,-118.296199,"19681  PACIFIC GATEWAY DR","TORRANCE","CA","90502",4084911,"INCLUDE"
1123911,"1130311650","CARB","CA","Alameda",6001,NA,"LTD CERAMICS","LTD CERAMICS",327110,"","OP",37.51774,-122.03283,"7411 CENTRAL AVE","NEWARK","CA","94560",1123911,"INCLUDE"
70211,"19102641229","CARB","CA","Los Angeles",6037,NA,"LUBECO INC","LUBECO INC",324191,"","OP",33.879946,-118.151357,"6859  DOWNEY AVE","LONG BEACH","CA","90805",70211,"INCLUDE"
10202111,"19102661840","CARB","CA","Los Angeles",6037,NA,"LUBRICATING SPECIALTIES CO","",324191,"","OP",33.99097,-118.20579,"3365 E SLAUSON AVE","VERNON","CA","90058",10202111,"INCLUDE"
1309811,"19102618791","CARB","CA","Los Angeles",6037,NA,"Lubricating Specialties Co","Na",324191,"","OP",33.971,-118.11325,"8015 Paramount Blvd","Pico Rivera","CA","90640",1309811,"INCLUDE"
7110511,"4011313","CARB","CA","San Luis Obispo",6079,NA,"LUBRIZOL ADVANCED MATERIALS, INC","CHEMRON CORPORATION",325611,"","OP",35.67582,-120.63937,"3115 PROPELLER DR","PASO ROBLES","CA","93446",7110511,"INCLUDE"
